32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.077120	0.093600	0.289696	1.690940	8.108420	38.877800	185.226000	
0.065088	0.078432	0.287584	1.686240	8.107260	38.874300	182.334000	
0.063072	0.077376	0.288032	1.687100	8.105250	38.881200	182.333000	
0.082496	0.076512	0.287904	1.687580	8.103420	38.871500	186.036000	
0.063296	0.076608	0.287968	1.686430	8.101150	38.875300	182.324000	
0.063584	0.076576	0.288064	1.686720	8.101660	38.878200	182.329000	
0.063200	0.076640	0.288224	1.685950	8.101860	39.749000	185.973000	
0.062816	0.077504	0.287808	1.687870	8.098300	41.731400	182.308000	
0.062016	0.077504	0.287680	1.685920	8.099390	38.868900	182.298000	
