32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.031264	0.056768	0.150048	0.593504	2.326050	9.255140	
0.018656	0.041056	0.147520	0.591328	2.321570	9.251420	
0.016576	0.039520	0.147872	0.592640	2.323970	9.242270	
0.016448	0.039456	0.147296	0.589952	2.321980	9.249820	
0.016160	0.039552	0.147744	0.589856	2.323330	9.251460	
0.015904	0.039296	0.146880	0.591744	2.330400	9.252450	
0.016096	0.039424	0.147360	0.593184	2.322500	9.256770	
0.016256	0.039424	0.147712	0.588896	2.328510	9.239680	
0.016256	0.039520	0.147904	0.590368	2.326020	9.241280	
