32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.022208	0.025280	0.030784	0.125088	0.479520	1.891550	
0.010496	0.011648	0.029152	0.122976	0.476832	1.889600	
0.009152	0.009824	0.029280	0.123168	0.476768	1.889500	
0.008416	0.009856	0.029152	0.122752	0.476000	1.890820	
0.008512	0.009792	0.028992	0.123008	0.477024	1.890240	
0.008448	0.009792	0.029280	0.123232	0.477408	1.889470	
0.008288	0.010080	0.029216	0.123296	0.477024	1.890240	
0.008160	0.009792	0.029280	0.123136	0.477312	1.889700	
0.008384	0.009792	0.029248	0.123104	0.475456	1.891900	
