32.000000	64.000000	128.000000	256.000000	512.000000	
0.075040	0.234016	1.025060	6.899620	33.511900	
0.061472	0.219712	1.022850	6.901730	33.503500	
0.060512	0.217984	1.023260	6.900640	33.503900	
0.060384	0.217920	1.022980	6.895490	33.510500	
0.060736	0.217920	1.022980	6.898660	33.509600	
0.060384	0.217888	1.023230	6.899740	33.505100	
0.060352	0.217920	1.022850	6.898210	33.500100	
0.060416	0.217984	1.022880	6.900220	33.504100	
0.060672	0.217952	1.023100	6.899360	33.502900	
