32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.025600	0.036672	0.077280	0.311136	1.210980	4.810590	
0.015456	0.023360	0.076544	0.307776	1.207780	4.809820	
0.013056	0.021536	0.075648	0.308832	1.208960	4.809950	
0.012448	0.021536	0.076928	0.308352	1.209500	4.817150	
0.013120	0.021440	0.076064	0.308544	1.210780	4.812540	
0.012224	0.021664	0.076384	0.308160	1.211460	4.813090	
0.012416	0.021632	0.076288	0.307680	1.211650	4.806400	
0.012320	0.021920	0.076480	0.309024	1.210750	4.817890	
0.012352	0.021728	0.076288	0.309856	1.208510	4.814300	
