32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.027168	0.044192	0.089280	0.367456	1.447010	5.765500	
0.016000	0.029440	0.086240	0.365536	1.445310	5.763390	
0.014048	0.026944	0.086240	0.365728	1.445340	5.760990	
0.013568	0.026176	0.086208	0.365504	1.445470	5.762340	
0.013472	0.026624	0.086208	0.365504	1.445250	5.763740	
0.013280	0.025888	0.086304	0.365504	1.444540	5.761470	
0.013280	0.025952	0.086368	0.365536	1.444900	5.763200	
0.013280	0.026208	0.086272	0.365664	1.445090	5.763460	
0.012512	0.025984	0.086176	0.365312	1.444900	5.762820	
