32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.027552	0.049696	0.138976	0.573888	2.274500	9.077020	
0.016832	0.037728	0.137376	0.573344	2.271010	9.071550	
0.014912	0.036736	0.137536	0.572480	2.272130	9.071070	
0.014688	0.036704	0.137536	0.571936	2.275100	9.072190	
0.014592	0.036704	0.137440	0.572032	2.274180	9.070780	
0.014336	0.036672	0.137440	0.573408	2.272380	9.069120	
0.014272	0.036832	0.137472	0.573440	2.271620	9.071040	
0.014272	0.036768	0.137536	0.573120	2.276030	9.071650	
0.014912	0.036704	0.137504	0.573248	2.270050	9.068830	
