32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.026016	0.042752	0.109696	0.437536	1.708960	6.781790	
0.016896	0.031072	0.108000	0.433504	1.702110	6.784930	
0.014176	0.029568	0.108064	0.433280	1.702080	6.776320	
0.013504	0.029600	0.106880	0.431488	1.701630	6.769600	
0.013440	0.029376	0.108000	0.433568	1.703140	6.775420	
0.013344	0.029440	0.108256	0.433568	1.709700	6.774460	
0.013408	0.029408	0.108224	0.432448	1.705440	6.784860	
0.013504	0.029376	0.107584	0.431872	1.705980	6.775740	
0.013248	0.029632	0.107776	0.433440	1.699360	6.769250	
