32.000000	64.000000	128.000000	256.000000	
0.032256	0.071392	0.198944	1.011460	
0.021664	0.055296	0.194624	1.012900	
0.019456	0.053600	0.194496	1.009440	
0.019104	0.052896	0.194624	1.009120	
0.019008	0.052896	0.194592	1.010050	
0.019264	0.053568	0.194400	1.009540	
0.019392	0.052672	0.194496	1.012540	
0.018816	0.052736	0.194432	1.011100	
0.018880	0.052672	0.194592	1.012610	
