32.000000	64.000000	128.000000	256.000000	
0.038656	0.082208	0.233248	1.116420	
0.024800	0.064800	0.219424	1.112800	
0.023072	0.061504	0.219392	1.113950	
0.022848	0.060896	0.219488	1.113660	
0.022752	0.060704	0.219392	1.110020	
0.022752	0.062624	0.219328	1.113020	
0.022720	0.060672	0.219328	1.116610	
0.022688	0.060192	0.219424	1.113220	
0.022592	0.059904	0.219200	1.112610	
