32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.028768	0.047584	0.124416	0.487872	1.928260	7.687420	
0.017632	0.034176	0.116352	0.486112	1.925410	7.685730	
0.015456	0.031520	0.116448	0.486112	1.925760	7.686080	
0.015168	0.031584	0.116352	0.486016	1.925570	7.685150	
0.015840	0.031520	0.116480	0.485696	1.926400	7.686560	
0.014784	0.031488	0.116384	0.485952	1.925150	7.685760	
0.014624	0.031520	0.116416	0.486176	1.925760	7.686050	
0.015296	0.031552	0.116512	0.486272	1.925570	7.684540	
0.015232	0.031520	0.116320	0.485920	1.926820	7.685280	
