32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.023008	0.029984	0.049504	0.197472	0.761920	3.023550	
0.012896	0.016480	0.048032	0.194592	0.760512	3.023010	
0.010464	0.014496	0.048032	0.194464	0.760768	3.022750	
0.010112	0.014560	0.048064	0.194720	0.760352	3.022590	
0.010368	0.014496	0.048064	0.194784	0.759680	3.021250	
0.009984	0.014528	0.047936	0.194400	0.760160	3.022240	
0.010272	0.014464	0.048064	0.194496	0.760096	3.020770	
0.010400	0.014368	0.048000	0.193920	0.759488	3.022720	
0.010176	0.014592	0.048192	0.194400	0.760928	3.023900	
