32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.024864	0.030912	0.035168	0.145952	0.565824	2.240130	
0.012960	0.015296	0.030592	0.144544	0.563264	2.238880	
0.010752	0.012480	0.030560	0.144096	0.562944	2.238050	
0.010176	0.012128	0.030528	0.144192	0.562688	2.238620	
0.009984	0.012224	0.030560	0.144320	0.562944	2.238430	
0.010240	0.012448	0.030624	0.144160	0.562784	2.238660	
0.010496	0.011968	0.030560	0.144352	0.563104	2.239390	
0.009888	0.011776	0.030528	0.144160	0.563200	2.239490	
0.010144	0.021536	0.030592	0.144096	0.562656	2.240000	
