32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.024608	0.024832	0.025952	0.106400	0.400928	1.582110	
0.012128	0.011168	0.024416	0.104320	0.399680	1.581470	
0.010752	0.008608	0.024480	0.103712	0.399360	1.580640	
0.010080	0.008544	0.024448	0.103232	0.399712	1.581020	
0.010048	0.008576	0.024448	0.104768	0.400000	1.580350	
0.010432	0.008608	0.024416	0.104384	0.399520	1.581120	
0.010144	0.008480	0.024448	0.103264	0.399808	1.579330	
0.010080	0.008576	0.024416	0.104448	0.400224	1.581410	
0.009824	0.008576	0.024448	0.103648	0.399072	1.581860	
