32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.023552	0.032960	0.030912	0.133440	0.513920	2.035040	
0.012032	0.015168	0.027424	0.131648	0.512320	2.033760	
0.010624	0.012544	0.027392	0.131488	0.511808	2.032420	
0.010080	0.011616	0.027392	0.131264	0.511328	2.032190	
0.010240	0.011840	0.027392	0.131456	0.512640	2.032220	
0.009248	0.012416	0.027456	0.131456	0.511712	2.033380	
0.010304	0.011744	0.027488	0.131328	0.512352	2.034660	
0.009152	0.011712	0.027456	0.131584	0.512064	2.032100	
0.009920	0.011840	0.027488	0.131584	0.512512	2.032510	
