32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.024000	0.033376	0.063296	0.269728	1.056860	4.204220	
0.013824	0.020448	0.061664	0.267872	1.054820	4.202880	
0.011744	0.017760	0.061696	0.268032	1.054620	4.202880	
0.011072	0.017792	0.061696	0.267808	1.054820	4.202500	
0.011104	0.017824	0.061664	0.267776	1.054560	4.202140	
0.011232	0.017856	0.061728	0.267840	1.054880	4.202340	
0.011008	0.017824	0.061696	0.267744	1.055100	4.203550	
0.010944	0.017792	0.061696	0.267584	1.054590	4.202880	
0.011168	0.017792	0.061664	0.267584	1.055040	4.203300	
