32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.026592	0.032384	0.054016	0.234528	0.917664	3.650850	
0.013600	0.018080	0.052416	0.232608	0.915840	3.649180	
0.012064	0.016352	0.052352	0.232736	0.917536	3.647010	
0.012064	0.015392	0.052384	0.232576	0.917632	3.647650	
0.011840	0.015456	0.052384	0.232224	0.917696	3.651420	
0.012128	0.016288	0.052352	0.232288	0.917824	3.654430	
0.011584	0.015456	0.052448	0.232576	0.917536	3.649630	
0.011872	0.015520	0.052320	0.232352	0.917696	3.652740	
0.011744	0.015488	0.052480	0.232096	0.914592	3.647100	
