32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.025568	0.030784	0.044992	0.197120	0.767648	3.049790	
0.013408	0.015840	0.043360	0.195008	0.765952	3.045860	
0.011968	0.014208	0.043392	0.194944	0.765280	3.048320	
0.011616	0.014048	0.043360	0.195040	0.765632	3.045020	
0.011456	0.014112	0.043360	0.195392	0.765344	3.045660	
0.011744	0.014912	0.043424	0.195264	0.764896	3.046980	
0.011168	0.014144	0.043328	0.195040	0.765920	3.046780	
0.011424	0.013280	0.043296	0.195680	0.764704	3.046500	
0.011392	0.015136	0.043264	0.194976	0.766144	3.049920	
