32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.029792	0.034176	0.068032	0.256992	1.003810	4.013980	16.043500	
0.018368	0.021056	0.062592	0.251424	1.007200	4.005980	16.052900	
0.016128	0.018816	0.062656	0.254432	1.006820	4.020000	16.037800	
0.016448	0.018016	0.062720	0.252192	1.005630	4.015810	16.037900	
0.016576	0.017728	0.062624	0.252224	1.007390	4.017120	16.037700	
0.015936	0.018016	0.062464	0.252224	1.008930	4.005470	16.034700	
0.015872	0.017856	0.062528	0.252704	1.002560	4.009340	16.042700	
0.015904	0.017888	0.062464	0.252160	1.003780	4.016220	16.031200	
0.015744	0.017952	0.062656	0.252352	1.004670	4.007040	16.025300	
