32.000000	64.000000	128.000000	256.000000	512.000000	
0.040960	0.102784	0.351552	1.511200	6.017820	
0.031776	0.091456	0.350080	1.509220	6.015740	
0.028672	0.090432	0.348608	1.510780	6.017980	
0.028416	0.090080	0.350368	1.505470	6.020220	
0.028288	0.090112	0.349632	1.510080	6.016380	
0.028448	0.090208	0.348608	1.510270	6.024000	
0.028224	0.090240	0.348512	1.509950	6.014370	
0.028256	0.090080	0.349984	1.507970	6.022590	
0.028480	0.090528	0.350720	1.504740	6.020480	
