32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.025120	0.034208	0.070144	0.277792	1.094910	4.355780	17.296700	
0.014240	0.021632	0.068832	0.276512	1.089250	4.350850	17.299900	
0.012256	0.020672	0.069504	0.274848	1.092320	4.350430	17.302900	
0.011648	0.019968	0.068928	0.275616	1.088960	4.349890	17.293500	
0.011904	0.020128	0.068032	0.274976	1.091070	4.355260	17.298800	
0.012672	0.019936	0.069024	0.275520	1.089790	4.353060	17.305200	
0.011680	0.020032	0.067232	0.275584	1.089440	4.352420	17.303900	
0.011744	0.019744	0.068608	0.275776	1.090270	4.352770	17.302000	
0.011488	0.019840	0.069952	0.275872	1.090590	4.353060	17.293200	
