32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.024096	0.027424	0.041728	0.129664	0.503136	2.036740	7.920740	
0.013888	0.013920	0.034048	0.128160	0.498400	2.038750	7.925380	
0.011168	0.011936	0.035104	0.129056	0.499520	2.033250	7.910460	
0.010912	0.013120	0.033984	0.129504	0.498080	2.038500	7.912320	
0.010944	0.012384	0.033952	0.129920	0.500960	2.035040	7.927230	
0.011008	0.012512	0.033600	0.129344	0.498848	2.038180	7.924900	
0.010976	0.011584	0.033952	0.128928	0.499296	2.033760	7.916990	
0.010656	0.012704	0.034080	0.129152	0.497696	2.031300	7.905820	
0.010656	0.012384	0.034304	0.127520	0.502176	2.029250	7.917150	
