32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.039936	0.056704	0.160192	0.635936	2.523900	10.079000	40.310500	
0.030560	0.044032	0.158688	0.633344	2.527330	10.071500	40.318100	
0.028032	0.042048	0.158816	0.633120	2.524420	10.088400	40.323100	
0.026624	0.042880	0.158752	0.633312	2.527100	10.082100	40.318400	
0.026624	0.041952	0.158304	0.633696	2.531330	10.081800	40.313100	
0.026432	0.041984	0.158976	0.634144	2.522980	10.081600	40.305100	
0.026432	0.041984	0.159008	0.634752	2.523620	10.079400	40.313000	
0.027136	0.041984	0.158656	0.633696	2.523520	10.079300	40.328500	
0.026528	0.042016	0.159072	0.633312	2.524770	10.079700	40.306700	
