32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.027648	0.040800	0.091104	0.382688	1.513660	6.036160	
0.015872	0.027712	0.089312	0.380832	1.511230	6.034140	
0.014336	0.025632	0.089568	0.380640	1.511360	6.034370	
0.013856	0.025696	0.089504	0.380704	1.511420	6.033790	
0.013696	0.024704	0.089536	0.380960	1.511620	6.033790	
0.014336	0.024704	0.089536	0.380640	1.511390	6.034050	
0.014016	0.024736	0.089472	0.380896	1.511620	6.034110	
0.013952	0.024704	0.089632	0.380544	1.511520	6.033860	
0.013760	0.024768	0.089536	0.380480	1.511230	6.033950	
