32.000000	64.000000	128.000000	256.000000	512.000000	
0.031328	0.065152	0.164704	0.764864	3.031040	
0.020768	0.047712	0.162976	0.759552	3.036740	
0.018912	0.043200	0.163072	0.761568	3.032220	
0.018336	0.043200	0.162976	0.761984	3.033790	
0.018272	0.043232	0.163104	0.762304	3.033310	
0.018400	0.043168	0.162816	0.761984	3.028800	
0.018176	0.043264	0.163232	0.760576	3.032000	
0.018208	0.043360	0.162880	0.762592	3.033890	
0.018176	0.043296	0.162880	0.761568	3.022820	
