32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.022368	0.023104	0.019296	0.078880	0.294912	1.159870	
0.011296	0.008384	0.017408	0.076640	0.292288	1.158240	
0.009088	0.006816	0.017472	0.076544	0.292800	1.155870	
0.008448	0.006848	0.017472	0.076448	0.292640	1.158240	
0.008416	0.006848	0.017472	0.076672	0.292512	1.153920	
0.008448	0.006688	0.017440	0.076800	0.293024	1.157280	
0.009376	0.006784	0.017568	0.077088	0.293824	1.155360	
0.008384	0.006784	0.017440	0.076800	0.292768	1.159170	
0.008416	0.006816	0.017440	0.076832	0.292288	1.156900	
