32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.020608	0.020832	0.020736	0.074080	0.273888	1.069730	4.263360	
0.008384	0.007232	0.019328	0.072448	0.271200	1.068640	4.260960	
0.007040	0.007520	0.019136	0.072704	0.271360	1.069380	4.257020	
0.006752	0.007232	0.018752	0.072160	0.270848	1.068770	4.256290	
0.006880	0.007456	0.019168	0.072000	0.271680	1.069600	4.258910	
0.006976	0.007360	0.018944	0.072032	0.271584	1.068700	4.253410	
0.006848	0.007232	0.019072	0.072096	0.271136	1.067420	4.260100	
0.006880	0.007520	0.019296	0.072256	0.271360	1.070500	4.259010	
0.006912	0.007424	0.018720	0.071584	0.271488	1.068990	4.258180	
