32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.026208	0.037856	0.086016	0.338432	1.327390	5.279940	
0.014208	0.025536	0.084608	0.336000	1.324830	5.278430	
0.012480	0.023840	0.084448	0.337024	1.325890	5.279940	
0.012448	0.023776	0.084512	0.336736	1.324640	5.278530	
0.011744	0.023936	0.084672	0.336384	1.324480	5.278690	
0.011712	0.023872	0.084416	0.336416	1.325250	5.280190	
0.011840	0.023840	0.084448	0.335808	1.325280	5.278110	
0.011776	0.023744	0.084608	0.336448	1.325700	5.282980	
0.011744	0.023840	0.084320	0.336160	1.325310	5.277760	
