32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.029120	0.035168	0.069312	0.272416	1.077220	4.292420	20.539600	
0.017664	0.021312	0.067680	0.270528	1.075170	4.290400	20.534100	
0.015392	0.019072	0.067776	0.270240	1.075490	4.290750	20.531200	
0.015136	0.019008	0.067616	0.270272	1.074910	4.290590	20.534300	
0.015072	0.019040	0.067648	0.270208	1.074530	4.289760	20.534000	
0.015104	0.019040	0.067744	0.270304	1.074850	4.289730	20.533000	
0.015136	0.018976	0.067744	0.270592	1.074780	4.290080	20.533700	
0.015104	0.019136	0.067584	0.270112	1.074400	4.289760	20.533000	
0.014752	0.019072	0.067840	0.270080	1.075010	4.290080	20.534300	
