32.000000	64.000000	128.000000	256.000000	
0.279104	1.428740	10.204100	44.307600	
0.284256	1.412000	7.265090	44.288600	
0.282592	1.410050	7.535070	44.204700	
0.280960	1.415100	7.275200	44.051100	
0.282112	1.412740	7.476450	48.542000	
0.283680	1.410980	7.276100	43.897100	
0.281568	1.409150	7.470180	44.088800	
0.277344	1.412350	7.278110	43.748800	
0.283008	1.415680	7.498940	43.725100	
