32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.023680	0.024032	0.027904	0.092576	0.349760	1.409760	5.771780	
0.012000	0.010304	0.022912	0.089376	0.351968	1.407100	5.753410	
0.010336	0.008160	0.022688	0.089856	0.348896	1.407140	5.744900	
0.009952	0.008192	0.022816	0.089472	0.348384	1.405380	5.759900	
0.009472	0.008256	0.022752	0.090016	0.351456	1.405500	5.752260	
0.009408	0.008160	0.022784	0.090080	0.348032	1.409540	5.757570	
0.009536	0.008192	0.022784	0.089984	0.349216	1.410590	5.757890	
0.009568	0.008224	0.022688	0.090016	0.347520	1.407620	5.758210	
0.009344	0.008192	0.022752	0.089824	0.347296	1.408220	5.763520	
