32.000000	64.000000	128.000000	256.000000	512.000000	
0.024736	0.036864	0.084992	0.387168	1.523740	
0.014368	0.024416	0.083456	0.385184	1.522370	
0.012416	0.023296	0.083392	0.384896	1.523330	
0.012320	0.023296	0.083392	0.384544	1.522940	
0.011872	0.023264	0.083360	0.384416	1.522940	
0.011776	0.023360	0.083424	0.385600	1.522340	
0.011424	0.023296	0.083616	0.384416	1.522980	
0.011840	0.023296	0.083488	0.384192	1.523070	
0.011840	0.023296	0.083296	0.385280	1.522400	
