32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.027872	0.029760	0.047424	0.187616	0.731552	2.909860	11.620000	
0.016064	0.016384	0.045920	0.185376	0.729792	2.906880	11.613600	
0.014720	0.013792	0.045696	0.185504	0.729728	2.907140	11.615900	
0.014208	0.013760	0.045920	0.185632	0.729152	2.907170	11.610600	
0.014528	0.013696	0.045824	0.185536	0.729888	2.906500	11.613900	
0.015328	0.013696	0.045984	0.185344	0.729408	2.906850	11.614200	
0.013600	0.013728	0.045824	0.185504	0.728896	2.905790	11.611700	
0.013728	0.013568	0.045760	0.185152	0.729600	2.907970	11.614000	
0.013440	0.013696	0.045888	0.185536	0.729760	2.906660	11.614300	
