32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.074368	0.115424	0.195552	1.139010	5.280800	24.975900	121.251000	
0.063072	0.093952	0.192896	1.135300	5.285020	24.991300	117.492000	
0.059136	0.090112	0.192736	1.138880	5.285980	24.975300	117.452000	
0.058016	0.090592	0.193408	1.135650	5.283740	24.988300	117.457000	
0.059296	0.090880	0.192576	1.138500	5.289220	24.993300	117.497000	
0.059392	0.090304	0.192960	1.138690	5.281890	24.986200	121.190000	
0.059072	0.090144	0.193056	1.141600	5.286400	24.993900	117.452000	
0.059136	0.090016	0.192576	1.137600	5.286340	24.993400	117.460000	
0.058656	0.089056	0.192960	1.136100	5.284190	24.986800	117.453000	
