32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.024352	0.032256	0.051456	0.207136	0.799712	3.170530	
0.013664	0.017632	0.049984	0.204000	0.796288	3.163840	
0.011616	0.015872	0.049792	0.204736	0.797344	3.168350	
0.011456	0.014912	0.049792	0.204960	0.796480	3.163460	
0.010336	0.014944	0.049504	0.204576	0.797568	3.164420	
0.011456	0.015168	0.049568	0.204960	0.795136	3.160420	
0.011360	0.015040	0.050048	0.204256	0.795392	3.164190	
0.011360	0.014944	0.049344	0.204384	0.799968	3.165540	
0.010720	0.014976	0.049760	0.204288	0.797376	3.168610	
