32.000000	64.000000	128.000000	256.000000	
0.050560	0.111168	0.382560	2.015780	
0.045664	0.110848	0.382528	2.015420	
0.042144	0.109856	0.382624	2.016100	
0.042528	0.110336	0.382528	2.015710	
0.044064	0.110560	0.382528	2.015870	
0.044576	0.110400	0.382496	2.015300	
0.046176	0.109952	0.382400	2.015680	
0.041856	0.109920	0.382400	2.016220	
0.042848	0.110272	0.382592	2.016190	
