32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.032448	0.041056	0.106912	0.423712	1.677220	6.696860	26.754800	
0.030848	0.039840	0.107040	0.424256	1.678400	6.690620	26.758400	
0.030944	0.040640	0.111936	0.423648	1.677120	6.693280	26.759500	
0.030496	0.040032	0.108928	0.423808	1.678240	6.693950	26.758200	
0.030016	0.046720	0.113952	0.424384	1.677250	6.692480	26.759400	
0.032320	0.043008	0.118144	0.423520	1.679780	6.691740	26.753500	
0.030880	0.041632	0.108512	0.423552	1.676960	6.693180	26.751800	
0.030592	0.046112	0.109024	0.424224	1.679100	6.691970	26.753600	
0.031488	0.045952	0.107328	0.423872	1.677340	6.694910	26.756300	
