32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	
0.031328	0.064288	0.203168	0.802048	3.187710	12.713100	
0.031648	0.069344	0.214112	0.803936	3.185380	12.707800	
0.031424	0.069792	0.200384	0.803552	3.185220	12.710800	
0.030272	0.064384	0.198080	0.804416	3.192060	12.715500	
0.032416	0.063424	0.196544	0.802944	3.185890	12.705500	
0.033952	0.063424	0.198144	0.804288	3.187900	12.709300	
0.033664	0.063968	0.202528	0.804288	3.183710	12.709300	
0.036320	0.069152	0.197984	0.803552	3.186500	12.710200	
0.032352	0.071296	0.203008	0.802720	3.187740	12.711000	
