32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.034240	0.043840	0.116672	0.450336	1.758850	6.992100	27.937000	
0.033344	0.043776	0.117088	0.449536	1.756160	6.992960	27.937200	
0.031264	0.043808	0.115872	0.449440	1.758080	6.988510	27.936500	
0.031168	0.043264	0.116384	0.449440	1.758750	6.987710	27.938800	
0.032224	0.043584	0.116736	0.450176	1.758340	6.997890	27.947300	
0.031904	0.046688	0.117888	0.449504	1.757150	6.998530	27.946800	
0.032288	0.046464	0.123520	0.449792	1.757250	6.992900	27.938400	
0.032416	0.045184	0.125792	0.450016	1.758430	6.994210	27.936800	
0.031392	0.043840	0.121952	0.449920	1.756740	6.995040	27.932400	
