32.000000	64.000000	128.000000	256.000000	512.000000	
0.041984	0.114496	0.364448	1.510210	6.019520	
0.041408	0.106304	0.355392	1.512060	6.025470	
0.043072	0.102144	0.350592	1.508380	6.019460	
0.045440	0.102912	0.361664	1.511260	6.015420	
0.041216	0.102016	0.358656	1.512100	6.025860	
0.041152	0.101632	0.354400	1.512510	6.012450	
0.027168	0.105312	0.357824	1.512700	6.025120	
0.040320	0.108352	0.354176	1.512770	6.019810	
0.042240	0.105472	0.352000	1.509860	6.018460	
