32.000000	64.000000	128.000000	256.000000	512.000000	
0.037312	0.088288	0.279552	1.148380	4.570020	
0.036768	0.089984	0.277056	1.152580	4.564860	
0.036992	0.089280	0.280512	1.147260	4.564000	
0.043872	0.083616	0.276192	1.147780	4.561950	
0.039232	0.082592	0.274688	1.149150	4.568930	
0.036832	0.083296	0.275296	1.148100	4.571390	
0.041312	0.082560	0.276576	1.149120	4.578210	
0.038304	0.082528	0.275232	1.148640	4.567390	
0.037248	0.084384	0.274944	1.148610	4.567970	
