32.000000	64.000000	128.000000	256.000000	512.000000	1024.000000	2048.000000	
0.030336	0.056000	0.154336	0.612768	2.387780	9.606370	37.636200	
0.028000	0.061312	0.153856	0.607264	2.335230	9.551040	37.788400	
0.029504	0.052288	0.150816	0.587712	2.368670	9.550240	37.912100	
0.027648	0.055168	0.154336	0.589408	2.376670	9.632220	37.602900	
0.030208	0.058816	0.151136	0.603936	2.327940	9.523230	37.804400	
0.028928	0.056448	0.148192	0.615008	2.401280	9.609700	37.808400	
0.030720	0.053184	0.142080	0.598464	2.382500	9.588700	37.795400	
0.029024	0.057632	0.154912	0.593024	2.337600	9.595040	37.873600	
0.030752	0.057152	0.150208	0.600480	2.352740	9.573020	37.780500	
